DateTime,EventId,EventType,Message,RecordId
2025-07-30 17:33:15,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,67358
2025-07-30 17:33:21,1074,System shutdown/restart initiated,The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:,67381
2025-07-30 17:33:21,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,67382
2025-07-30 17:33:23,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,67386
2025-07-30 20:22:34,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,67421
2025-07-30 22:05:05,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,67472
2025-07-30 22:05:07,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,67493
2025-07-30 22:05:08,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,67497
2025-07-31 17:44:27,6013,System uptime report,The system uptime is 88678 seconds.,67500
2025-07-31 17:44:54,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,67530
2025-07-31 22:31:00,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,67666
2025-07-31 22:31:01,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,67687
2025-07-31 22:31:03,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,67691
2025-08-01 12:31:27,6013,System uptime report,The system uptime is 156299 seconds.,67692
2025-08-01 12:47:05,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,67725
2025-08-01 14:44:36,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,67810
2025-08-01 14:44:42,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,67833
2025-08-01 14:44:44,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,67836
2025-08-01 17:17:43,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,67854
2025-08-02 00:39:29,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,67990
2025-08-02 00:39:34,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68012
2025-08-02 00:39:36,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68017
2025-08-02 09:14:36,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68041
2025-08-02 11:58:03,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68127
2025-08-02 11:58:05,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68130
2025-08-02 14:05:47,6013,System uptime report,The system uptime is 248362 seconds.,68133
2025-08-02 14:05:49,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68146
2025-08-02 16:45:54,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68300
2025-08-02 16:45:56,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68321
2025-08-02 16:45:57,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68324
2025-08-02 20:07:12,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68343
2025-08-02 21:04:47,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68399
2025-08-02 21:04:49,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68423
2025-08-02 21:04:51,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68428
2025-08-02 21:57:42,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68444
2025-08-02 23:32:21,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68488
2025-08-02 23:32:22,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68513
2025-08-02 23:32:24,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68516
2025-08-03 08:24:12,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68540
2025-08-03 09:37:45,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68598
2025-08-03 09:37:47,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68622
2025-08-03 09:37:49,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68625
2025-08-03 13:22:32,6013,System uptime report,The system uptime is 332169 seconds.,68628
2025-08-03 13:22:56,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68642
2025-08-03 14:13:49,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68692
2025-08-03 14:13:51,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68717
2025-08-03 14:13:52,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68720
2025-08-03 17:26:17,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68739
2025-08-03 17:47:13,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68784
2025-08-03 17:47:14,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68808
2025-08-03 17:47:16,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68813
2025-08-03 18:31:26,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68828
2025-08-03 19:28:01,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68876
2025-08-03 19:28:05,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68901
2025-08-03 19:28:07,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68904
2025-08-03 20:10:08,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,68920
2025-08-03 22:44:02,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,68961
2025-08-03 22:44:03,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,68982
2025-08-03 22:44:05,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,68985
2025-08-04 07:03:37,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,69004
2025-08-04 07:42:03,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,69093
2025-08-04 07:42:09,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,69115
2025-08-04 07:42:11,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,69118
2025-08-04 18:47:38,6013,System uptime report,The system uptime is 438077 seconds.,69121
2025-08-04 18:48:31,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,69144
2025-08-04 22:59:54,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,69242
2025-08-04 22:59:56,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,69267
2025-08-04 22:59:57,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,69270
2025-08-05 19:26:56,6013,System uptime report,The system uptime is 526837 seconds.,69271
2025-08-05 19:27:38,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,69297
2025-08-05 19:31:27,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,69361
2025-08-05 19:31:28,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,69384
